now,ticks,Ratio,Tx,Rx,lost,lambda,K,rho,E[N],E[T],P_IDLE,P_LOSS
2017-01-15 3:41,600000000,1,359956,299989,59967,600,50,1.2,4.84E+01,0.098776,0.00008,0.166595
2017-01-15 3:41,600000000,1,358788,299999,58789,600,50,1.2,4.83E+01,0.098522,0.000015,0.163854
2017-01-15 3:42,600000000,1,360000,299999,60001,600,50,1.2,4.83E+01,0.098587,0.00001,0.166669
2017-01-15 3:42,600000000,1,358315,299991,58324,600,50,1.2,4.82E+01,0.098448,0.000061,0.162773
2017-01-15 3:42,600000000,1,359868,299999,59869,600,50,1.2,4.83E+01,0.09862,0,0.166364
2017-01-15 3:42,600000000,1,359436,299998,59438,600,50,1.2,4.83E+01,0.098656,0.000009,0.165365
2017-01-15 3:42,600000000,1,360000,299999,60001,600,50,1.2,4.83E+01,0.098515,0,0.166669
2017-01-15 3:42,600000000,1,359880,299999,59881,600,50,1.2,4.83E+01,0.098646,0.00001,0.166392
2017-01-15 3:42,600000000,1,360122,299998,60124,600,50,1.2,4.84E+01,0.098719,0.00003,0.166955
2017-01-15 3:42,600000000,1,359934,299997,59937,600,50,1.2,4.84E+01,0.098734,0.000019,0.166522
2017-01-15 3:42,600000000,1,388926,299997,88929,650,50,1.3,4.91E+01,0.100275,0.00002,0.228653
2017-01-15 3:42,600000000,1,390545,299999,90546,650,50,1.3,4.92E+01,0.100424,0.000002,0.231845
2017-01-15 3:42,600000000,1,389494,299997,89497,650,50,1.3,4.91E+01,0.10026,0.000037,0.229778
2017-01-15 3:42,600000000,1,390002,299997,90005,650,50,1.3,4.92E+01,0.100346,0.000038,0.230781
2017-01-15 3:43,600000000,1,389068,299999,89069,650,50,1.3,4.91E+01,0.10028,0.000001,0.228929
2017-01-15 3:43,600000000,1,389073,299999,89074,650,50,1.3,4.91E+01,0.100276,0.00001,0.228939
2017-01-15 3:43,600000000,1,389788,299997,89791,650,50,1.3,4.92E+01,0.1003,0.000029,0.230359
2017-01-15 3:43,600000000,1,389271,299999,89272,650,50,1.3,4.92E+01,0.1003,0.000016,0.229331
2017-01-15 3:43,600000000,1,389977,299999,89978,650,50,1.3,4.92E+01,0.100368,0.000002,0.230726
2017-01-15 3:43,600000000,1,390294,299999,90295,650,50,1.3,4.92E+01,0.100326,0.000001,0.231351
2017-01-15 3:43,600000000,1,419881,299999,119882,700,50,1.4,4.96E+01,0.101167,0.000001,0.285514
2017-01-15 3:43,600000000,1,419709,299996,119713,700,50,1.4,4.96E+01,0.101163,0.000024,0.285229
2017-01-15 3:43,600000000,1,420198,299999,120199,700,50,1.4,4.96E+01,0.10118,0.000001,0.286053
2017-01-15 3:43,600000000,1,418620,299999,118621,700,50,1.4,4.96E+01,0.10113,0.000001,0.283362
2017-01-15 3:43,600000000,1,419136,299997,119139,700,50,1.4,4.96E+01,0.101167,0.000013,0.284249
2017-01-15 3:43,600000000,1,420023,299999,120024,700,50,1.4,4.96E+01,0.10116,0,0.285756
2017-01-15 3:43,600000000,1,420352,299999,120353,700,50,1.4,4.96E+01,0.101188,0.000014,0.286315
2017-01-15 3:44,600000000,1,419740,299999,119741,700,50,1.4,4.96E+01,0.101152,0.000002,0.285274
2017-01-15 3:44,600000000,1,420393,299999,120394,700,50,1.4,4.96E+01,0.101197,0.000007,0.286384
2017-01-15 3:44,600000000,1,418845,299999,118846,700,50,1.4,4.96E+01,0.101164,0.000001,0.283747
