now,ticks,ratio,Tx,Rx,lost,lambda,K,rho,E[N],E[T],P_IDLE,P_LOSS
2017/01/16 23:13:54,600.000000,0.000001,209454.000000,209454.000,0.000000,350.000000,-1.000000,0.700000,8.032998e-01,0.004301,0.606692,0.000000
2017/01/16 23:13:58,600.000000,0.000001,209756.000000,209749.000,0.000000,350.000000,-1.000000,0.700000,8.215668e-01,0.004350,0.604858,0.000000
2017/01/16 23:14:03,600.000000,0.000001,210041.000000,210037.000,0.000000,350.000000,-1.000000,0.700000,8.138542e-01,0.004325,0.603537,0.000000
2017/01/16 23:14:07,600.000000,0.000001,210890.000000,210890.000,0.000000,350.000000,-1.000000,0.700000,8.209145e-01,0.004336,0.600777,0.000000
2017/01/16 23:14:11,600.000000,0.000001,210337.000000,210335.000,0.000000,350.000000,-1.000000,0.700000,8.056463e-01,0.004298,0.604589,0.000000
2017/01/16 23:14:15,600.000000,0.000001,209053.000000,209053.000,0.000000,350.000000,-1.000000,0.700000,8.105945e-01,0.004326,0.607768,0.000000
2017/01/16 23:14:20,600.000000,0.000001,209981.000000,209980.000,0.000000,350.000000,-1.000000,0.700000,8.189580e-01,0.004340,0.604072,0.000000
2017/01/16 23:14:24,600.000000,0.000001,210081.000000,210080.000,0.000000,350.000000,-1.000000,0.700000,8.174514e-01,0.004335,0.604188,0.000000
2017/01/16 23:14:28,600.000000,0.000001,209981.000000,209981.000,0.000000,350.000000,-1.000000,0.700000,8.218897e-01,0.004348,0.603921,0.000000
2017/01/16 23:14:33,600.000000,0.000001,239775.000000,239775.000,0.000000,400.000000,-1.000000,0.800000,1.566225e+00,0.005919,0.447379,0.000000
2017/01/16 23:14:37,600.000000,0.000001,239366.000000,239366.000,0.000000,400.000000,-1.000000,0.800000,1.567929e+00,0.005930,0.448503,0.000000
2017/01/16 23:14:41,600.000000,0.000001,240129.000000,240122.000,0.000000,400.000000,-1.000000,0.800000,1.601700e+00,0.006002,0.442541,0.000000
2017/01/16 23:14:46,600.000000,0.000001,239663.000000,239663.000,0.000000,400.000000,-1.000000,0.800000,1.558717e+00,0.005902,0.448484,0.000000
2017/01/16 23:14:51,600.000000,0.000001,239344.000000,239343.000,0.000000,400.000000,-1.000000,0.800000,1.559683e+00,0.005910,0.450332,0.000000
2017/01/16 23:14:55,600.000000,0.000001,240153.000000,240151.000,0.000000,400.000000,-1.000000,0.800000,1.641455e+00,0.006101,0.443019,0.000000
2017/01/16 23:15:00,600.000000,0.000001,240789.000000,240788.000,0.000000,400.000000,-1.000000,0.800000,1.679669e+00,0.006185,0.438272,0.000000
2017/01/16 23:15:04,600.000000,0.000001,239986.000000,239981.000,0.000000,400.000000,-1.000000,0.800000,1.596179e+00,0.005991,0.445869,0.000000
2017/01/16 23:15:09,600.000000,0.000001,239866.000000,239866.000,0.000000,400.000000,-1.000000,0.800000,1.587637e+00,0.005971,0.445168,0.000000
2017/01/16 23:15:13,600.000000,0.000001,239390.000000,239390.000,0.000000,400.000000,-1.000000,0.800000,1.570932e+00,0.005937,0.449835,0.000000
2017/01/16 23:15:17,600.000000,0.000001,269783.000000,269776.000,0.000000,450.000000,-1.000000,0.900000,3.948616e+00,0.010782,0.247893,0.000000
2017/01/16 23:15:22,600.000000,0.000001,269729.000000,269726.000,0.000000,450.000000,-1.000000,0.900000,3.983001e+00,0.010860,0.247237,0.000000
2017/01/16 23:15:26,600.000000,0.000001,270045.000000,270045.000,0.000000,450.000000,-1.000000,0.900000,4.103722e+00,0.011118,0.245782,0.000000
2017/01/16 23:15:31,600.000000,0.000001,269997.000000,269997.000,0.000000,450.000000,-1.000000,0.900000,3.903817e+00,0.010675,0.247076,0.000000
2017/01/16 23:15:36,600.000000,0.000001,269570.000000,269570.000,0.000000,450.000000,-1.000000,0.900000,4.048114e+00,0.011010,0.248990,0.000000
2017/01/16 23:15:40,600.000000,0.000001,270065.000000,270056.000,0.000000,450.000000,-1.000000,0.900000,4.109917e+00,0.011131,0.245205,0.000000
2017/01/16 23:15:45,600.000000,0.000001,269858.000000,269858.000,0.000000,450.000000,-1.000000,0.900000,3.960911e+00,0.010807,0.247088,0.000000
2017/01/16 23:15:49,600.000000,0.000001,269229.000000,269229.000,0.000000,450.000000,-1.000000,0.900000,3.982628e+00,0.010876,0.251456,0.000000
2017/01/16 23:15:54,600.000000,0.000001,270168.000000,270153.000,0.000000,450.000000,-1.000000,0.900000,4.042390e+00,0.010977,0.245040,0.000000
2017/01/16 23:16:00,600.000000,0.000001,269828.000000,269828.000,0.000000,450.000000,-1.000000,0.900000,4.001760e+00,0.010898,0.248019,0.000000
