now,time,ticks,Tx,Rx,lost,lambda,K,rho,E[N],E[T],P_IDLE,P_LOSS
2017/01/19 16:34:58,600.000000,1.000000,359718.000000,300000.000,59693.000000,600.000000,25.000000,1.200000,2.332550e+01,0.048649,0.001672,0.165944
2017/01/19 16:34:59,600.000000,1.000000,390997.000000,300000.000,90972.000000,650.000000,25.000000,1.300000,2.417414e+01,0.050346,0.001667,0.232667
2017/01/19 16:34:59,600.000000,1.000000,390542.000000,299999.000,90521.000000,650.000000,25.000000,1.300000,2.417365e+01,0.050345,0.001674,0.231783
2017/01/19 16:34:59,600.000000,1.000000,389442.000000,299990.000,89427.000000,650.000000,25.000000,1.300000,2.417795e+01,0.050355,0.001737,0.229629
2017/01/19 16:34:59,600.000000,1.000000,389460.000000,299999.000,89437.000000,650.000000,25.000000,1.300000,2.418344e+01,0.050365,0.001680,0.229644
2017/01/19 16:34:59,600.000000,1.000000,390149.000000,300000.000,90125.000000,650.000000,25.000000,1.300000,2.419652e+01,0.050391,0.001669,0.231001
2017/01/19 16:34:59,600.000000,1.000000,389695.000000,300000.000,89670.000000,650.000000,25.000000,1.300000,2.417764e+01,0.050353,0.001670,0.230103
2017/01/19 16:34:59,600.000000,1.000000,388783.000000,300000.000,88758.000000,650.000000,25.000000,1.300000,2.415580e+01,0.050309,0.001670,0.228297
2017/01/19 16:34:59,600.000000,1.000000,389326.000000,300000.000,89306.000000,650.000000,25.000000,1.300000,2.416038e+01,0.050319,0.001667,0.229386
2017/01/19 16:34:59,600.000000,1.000000,391397.000000,299999.000,91373.000000,650.000000,25.000000,1.300000,2.418941e+01,0.050377,0.001682,0.233454
2017/01/19 16:34:59,600.000000,1.000000,389042.000000,300000.000,89017.000000,650.000000,25.000000,1.300000,2.414633e+01,0.050291,0.001668,0.228811
2017/01/19 16:34:59,600.000000,1.000000,421222.000000,299997.000,121200.000000,700.000000,25.000000,1.400000,2.461500e+01,0.051228,0.001688,0.287734
2017/01/19 16:34:59,600.000000,1.000000,419715.000000,300000.000,119693.000000,700.000000,25.000000,1.400000,2.460249e+01,0.051203,0.001668,0.285177
2017/01/19 16:34:59,600.000000,1.000000,419965.000000,299999.000,119941.000000,700.000000,25.000000,1.400000,2.459847e+01,0.051195,0.001684,0.285598
2017/01/19 16:34:59,600.000000,1.000000,419492.000000,299999.000,119467.000000,700.000000,25.000000,1.400000,2.457449e+01,0.051147,0.001681,0.284790
2017/01/19 16:34:59,600.000000,1.000000,420751.000000,300000.000,120729.000000,700.000000,25.000000,1.400000,2.461682e+01,0.051232,0.001667,0.286937
2017/01/19 16:34:59,600.000000,1.000000,420894.000000,300000.000,120869.000000,700.000000,25.000000,1.400000,2.460284e+01,0.051203,0.001668,0.287172
2017/01/19 16:35:00,600.000000,1.000000,419136.000000,300000.000,119111.000000,700.000000,25.000000,1.400000,2.457964e+01,0.051158,0.001668,0.284182
2017/01/19 16:35:00,600.000000,1.000000,419781.000000,300000.000,119756.000000,700.000000,25.000000,1.400000,2.458753e+01,0.051173,0.001667,0.285282
2017/01/19 16:35:00,600.000000,1.000000,419162.000000,299999.000,119137.000000,700.000000,25.000000,1.400000,2.459216e+01,0.051182,0.001671,0.284227
2017/01/19 16:35:00,600.000000,1.000000,421508.000000,300000.000,121485.000000,700.000000,25.000000,1.400000,2.462530e+01,0.051248,0.001668,0.288215
2017/01/19 16:35:00,600.000000,1.000000,450432.000000,300000.000,150407.000000,750.000000,25.000000,1.500000,2.485467e+01,0.051707,0.001667,0.333917
2017/01/19 16:35:00,600.000000,1.000000,449673.000000,300000.000,149648.000000,750.000000,25.000000,1.500000,2.485621e+01,0.051711,0.001668,0.332793
2017/01/19 16:35:00,600.000000,1.000000,449292.000000,300000.000,149267.000000,750.000000,25.000000,1.500000,2.484987e+01,0.051697,0.001668,0.332227
2017/01/19 16:35:00,600.000000,1.000000,449839.000000,300000.000,149814.000000,750.000000,25.000000,1.500000,2.485196e+01,0.051702,0.001668,0.333039
2017/01/19 16:35:00,600.000000,1.000000,449649.000000,299999.000,149624.000000,750.000000,25.000000,1.500000,2.485280e+01,0.051703,0.001680,0.332757
2017/01/19 16:35:00,600.000000,1.000000,450024.000000,299999.000,150001.000000,750.000000,25.000000,1.500000,2.485714e+01,0.051712,0.001677,0.333318
2017/01/19 16:35:00,600.000000,1.000000,450848.000000,299999.000,150823.000000,750.000000,25.000000,1.500000,2.486460e+01,0.051727,0.001671,0.334532
2017/01/19 16:35:00,600.000000,1.000000,450203.000000,299999.000,150178.000000,750.000000,25.000000,1.500000,2.485270e+01,0.051703,0.001678,0.333578
2017/01/19 16:35:00,600.000000,1.000000,449927.000000,300000.000,149903.000000,750.000000,25.000000,1.500000,2.485205e+01,0.051702,0.001673,0.333172
2017/01/19 16:35:00,600.000000,1.000000,450192.000000,300000.000,150167.000000,750.000000,25.000000,1.500000,2.485980e+01,0.051717,0.001667,0.333562
2017/01/19 16:35:00,600.000000,1.000000,150269.000000,150267.000,0.000000,250.000000,50.000000,0.500000,2.478625e-01,0.002990,0.826736,0.000000
2017/01/19 16:35:00,600.000000,1.000000,149905.000000,149905.000,0.000000,250.000000,50.000000,0.500000,2.494711e-01,0.002999,0.827082,0.000000
2017/01/19 16:35:00,600.000000,1.000000,149946.000000,149946.000,0.000000,250.000000,50.000000,0.500000,2.507186e-01,0.003003,0.825640,0.000000
2017/01/19 16:35:00,600.000000,1.000000,149644.000000,149644.000,0.000000,250.000000,50.000000,0.500000,2.482966e-01,0.002996,0.827105,0.000000
2017/01/19 16:35:00,600.000000,1.000000,149335.000000,149335.000,0.000000,250.000000,50.000000,0.500000,2.452228e-01,0.002985,0.828489,0.000000
2017/01/19 16:35:01,600.000000,1.000000,150400.000000,150398.000,0.000000,250.000000,50.000000,0.500000,2.524803e-01,0.003007,0.824427,0.000000
2017/01/19 16:35:01,600.000000,1.000000,149318.000000,149318.000,0.000000,250.000000,50.000000,0.500000,2.455738e-01,0.002987,0.828208,0.000000
2017/01/19 16:35:01,600.000000,1.000000,149505.000000,149505.000,0.000000,250.000000,50.000000,0.500000,2.489620e-01,0.002999,0.827687,0.000000
2017/01/19 16:35:01,600.000000,1.000000,149592.000000,149592.000,0.000000,250.000000,50.000000,0.500000,2.485550e-01,0.002997,0.827757,0.000000
2017/01/19 16:35:01,600.000000,1.000000,149909.000000,149909.000,0.000000,250.000000,50.000000,0.500000,2.498739e-01,0.003000,0.826087,0.000000
2017/01/19 16:35:01,600.000000,1.000000,179498.000000,179498.000,0.000000,300.000000,50.000000,0.600000,4.503934e-01,0.003506,0.731445,0.000000
2017/01/19 16:35:01,600.000000,1.000000,180474.000000,180474.000,0.000000,300.000000,50.000000,0.600000,4.528377e-01,0.003505,0.728924,0.000000
2017/01/19 16:35:01,600.000000,1.000000,179858.000000,179857.000,0.000000,300.000000,50.000000,0.600000,4.471995e-01,0.003492,0.731373,0.000000
2017/01/19 16:35:01,600.000000,1.000000,180339.000000,180338.000,0.000000,300.000000,50.000000,0.600000,4.551822e-01,0.003514,0.728726,0.000000
2017/01/19 16:35:01,600.000000,1.000000,179147.000000,179147.000,0.000000,300.000000,50.000000,0.600000,4.394083e-01,0.003472,0.734449,0.000000
2017/01/19 16:35:01,600.000000,1.000000,180666.000000,180664.000,0.000000,300.000000,50.000000,0.600000,4.523229e-01,0.003502,0.728424,0.000000
2017/01/19 16:35:01,600.000000,1.000000,180196.000000,180196.000,0.000000,300.000000,50.000000,0.600000,4.472240e-01,0.003489,0.730430,0.000000
2017/01/19 16:35:01,600.000000,1.000000,180393.000000,180392.000,0.000000,300.000000,50.000000,0.600000,4.545436e-01,0.003512,0.729006,0.000000
2017/01/19 16:35:01,600.000000,1.000000,180065.000000,180065.000,0.000000,300.000000,50.000000,0.600000,4.480583e-01,0.003493,0.730743,0.000000
2017/01/19 16:35:01,600.000000,1.000000,180766.000000,180765.000,0.000000,300.000000,50.000000,0.600000,4.526389e-01,0.003502,0.728343,0.000000
2017/01/19 16:35:01,600.000000,1.000000,210200.000000,210199.000,0.000000,350.000000,50.000000,0.700000,8.116028e-01,0.004317,0.605890,0.000000
2017/01/19 16:35:01,600.000000,1.000000,210651.000000,210649.000,0.000000,350.000000,50.000000,0.700000,8.297543e-01,0.004363,0.602363,0.000000
2017/01/19 16:35:01,600.000000,1.000000,208935.000000,208933.000,0.000000,350.000000,50.000000,0.700000,8.118438e-01,0.004331,0.610317,0.000000
2017/01/19 16:35:01,600.000000,1.000000,210368.000000,210367.000,0.000000,350.000000,50.000000,0.700000,8.279316e-01,0.004361,0.603571,0.000000
2017/01/19 16:35:01,600.000000,1.000000,210059.000000,210058.000,0.000000,350.000000,50.000000,0.700000,8.253484e-01,0.004357,0.606680,0.000000
2017/01/19 16:35:01,600.000000,1.000000,209989.000000,209989.000,0.000000,350.000000,50.000000,0.700000,8.151640e-01,0.004329,0.605930,0.000000
2017/01/19 16:35:01,600.000000,1.000000,209932.000000,209929.000,0.000000,350.000000,50.000000,0.700000,8.184317e-01,0.004339,0.605864,0.000000
2017/01/19 16:35:01,600.000000,1.000000,210197.000000,210197.000,0.000000,350.000000,50.000000,0.700000,8.197662e-01,0.004340,0.605411,0.000000
2017/01/19 16:35:01,600.000000,1.000000,210037.000000,210037.000,0.000000,350.000000,50.000000,0.700000,8.176992e-01,0.004336,0.606179,0.000000
2017/01/19 16:35:01,600.000000,1.000000,210714.000000,210714.000,0.000000,350.000000,50.000000,0.700000,8.353549e-01,0.004379,0.601322,0.000000
2017/01/19 16:35:01,600.000000,1.000000,240157.000000,240157.000,0.000000,400.000000,50.000000,0.800000,1.643482e+00,0.006106,0.444313,0.000000
2017/01/19 16:35:01,600.000000,1.000000,240809.000000,240809.000,0.000000,400.000000,50.000000,0.800000,1.647275e+00,0.006104,0.443532,0.000000
2017/01/19 16:35:01,600.000000,1.000000,240666.000000,240665.000,0.000000,400.000000,50.000000,0.800000,1.603101e+00,0.005997,0.442208,0.000000
2017/01/19 16:35:01,600.000000,1.000000,240158.000000,240158.000,0.000000,400.000000,50.000000,0.800000,1.590693e+00,0.005974,0.447068,0.000000
2017/01/19 16:35:02,600.000000,1.000000,240154.000000,240153.000,0.000000,400.000000,50.000000,0.800000,1.597816e+00,0.005992,0.446458,0.000000
2017/01/19 16:35:02,600.000000,1.000000,240218.000000,240218.000,0.000000,400.000000,50.000000,0.800000,1.585798e+00,0.005961,0.446032,0.000000
2017/01/19 16:35:02,600.000000,1.000000,240626.000000,240625.000,0.000000,400.000000,50.000000,0.800000,1.609627e+00,0.006014,0.443922,0.000000
2017/01/19 16:35:02,600.000000,1.000000,239160.000000,239155.000,0.000000,400.000000,50.000000,0.800000,1.580493e+00,0.005965,0.453953,0.000000
2017/01/19 16:35:02,600.000000,1.000000,239750.000000,239747.000,0.000000,400.000000,50.000000,0.800000,1.551070e+00,0.005882,0.449324,0.000000
2017/01/19 16:35:02,600.000000,1.000000,239091.000000,239088.000,0.000000,400.000000,50.000000,0.800000,1.586157e+00,0.005980,0.449749,0.000000
2017/01/19 16:35:02,600.000000,1.000000,270490.000000,270487.000,2.000000,450.000000,50.000000,0.900000,4.273277e+00,0.011479,0.243858,0.000007
2017/01/19 16:35:02,600.000000,1.000000,269740.000000,269737.000,0.000000,450.000000,50.000000,0.900000,4.004974e+00,0.010908,0.249801,0.000000
2017/01/19 16:35:02,600.000000,1.000000,270021.000000,270020.000,0.000000,450.000000,50.000000,0.900000,4.112654e+00,0.011138,0.246274,0.000000
2017/01/19 16:35:02,600.000000,1.000000,269859.000000,269859.000,0.000000,450.000000,50.000000,0.900000,4.012821e+00,0.010922,0.248811,0.000000
2017/01/19 16:35:02,600.000000,1.000000,269542.000000,269537.000,0.000000,450.000000,50.000000,0.900000,3.923556e+00,0.010734,0.251012,0.000000
2017/01/19 16:35:02,600.000000,1.000000,270348.000000,270342.000,0.000000,450.000000,50.000000,0.900000,4.070105e+00,0.011033,0.245621,0.000000
2017/01/19 16:35:02,600.000000,1.000000,270089.000000,270087.000,0.000000,450.000000,50.000000,0.900000,4.094390e+00,0.011096,0.247972,0.000000
2017/01/19 16:35:02,600.000000,1.000000,270708.000000,270701.000,0.000000,450.000000,50.000000,0.900000,4.188626e+00,0.011284,0.243110,0.000000
2017/01/19 16:35:02,600.000000,1.000000,269932.000000,269932.000,0.000000,450.000000,50.000000,0.900000,3.908288e+00,0.010687,0.249071,0.000000
2017/01/19 16:35:02,600.000000,1.000000,270358.000000,270357.000,0.000000,450.000000,50.000000,0.900000,4.049776e+00,0.010988,0.246513,0.000000
2017/01/19 16:35:02,600.000000,1.000000,299423.000000,296942.000,2463.000000,500.000000,50.000000,1.000000,2.450779e+01,0.051519,0.029234,0.008226
2017/01/19 16:35:02,600.000000,1.000000,300501.000000,297533.000,2925.000000,500.000000,50.000000,1.000000,2.569643e+01,0.053811,0.023980,0.009734
2017/01/19 16:35:02,600.000000,1.000000,300596.000000,297692.000,2869.000000,500.000000,50.000000,1.000000,2.540161e+01,0.053192,0.023202,0.009544
2017/01/19 16:35:02,600.000000,1.000000,300006.000000,296955.000,3002.000000,500.000000,50.000000,1.000000,2.498050e+01,0.052468,0.029360,0.010006
2017/01/19 16:35:02,600.000000,1.000000,300409.000000,297296.000,3068.000000,500.000000,50.000000,1.000000,2.583055e+01,0.054124,0.025751,0.010213
2017/01/19 16:35:02,600.000000,1.000000,299983.000000,297237.000,2699.000000,500.000000,50.000000,1.000000,2.504194e+01,0.052543,0.027468,0.008997
2017/01/19 16:35:02,600.000000,1.000000,300855.000000,297506.000,3312.000000,500.000000,50.000000,1.000000,2.665403e+01,0.055751,0.023641,0.011009
2017/01/19 16:35:03,600.000000,1.000000,299470.000000,296860.000,2592.000000,500.000000,50.000000,1.000000,2.401675e+01,0.050540,0.030039,0.008655
2017/01/19 16:35:03,600.000000,1.000000,299015.000000,296905.000,2074.000000,500.000000,50.000000,1.000000,2.324300e+01,0.048966,0.030164,0.006936
2017/01/19 16:35:03,600.000000,1.000000,298895.000000,296735.000,2160.000000,500.000000,50.000000,1.000000,2.429631e+01,0.051127,0.031485,0.007227
2017/01/19 16:35:03,600.000000,1.000000,330332.000000,299978.000,30312.000000,550.000000,50.000000,1.100000,4.573286e+01,0.093466,0.001935,0.091762
2017/01/19 16:35:03,600.000000,1.000000,329803.000000,300000.000,29754.000000,550.000000,50.000000,1.100000,4.588064e+01,0.093753,0.001668,0.090217
2017/01/19 16:35:03,600.000000,1.000000,330775.000000,299999.000,30728.000000,550.000000,50.000000,1.100000,4.601580e+01,0.094024,0.001695,0.092897
2017/01/19 16:35:03,600.000000,1.000000,330024.000000,299995.000,29980.000000,550.000000,50.000000,1.100000,4.579798e+01,0.093589,0.001739,0.090842
2017/01/19 16:35:03,600.000000,1.000000,329630.000000,299992.000,29595.000000,550.000000,50.000000,1.100000,4.577242e+01,0.093539,0.001721,0.089782
2017/01/19 16:35:03,600.000000,1.000000,330329.000000,299995.000,30296.000000,550.000000,50.000000,1.100000,4.583830e+01,0.093673,0.001696,0.091715
2017/01/19 16:35:03,600.000000,1.000000,330130.000000,299995.000,30085.000000,550.000000,50.000000,1.100000,4.581466e+01,0.093622,0.001712,0.091131
2017/01/19 16:35:03,600.000000,1.000000,329535.000000,299996.000,29489.000000,550.000000,50.000000,1.100000,4.575742e+01,0.093508,0.001709,0.089487
2017/01/19 16:35:03,600.000000,1.000000,330275.000000,299991.000,30246.000000,550.000000,50.000000,1.100000,4.607954e+01,0.094156,0.001717,0.091578
2017/01/19 16:35:03,600.000000,1.000000,330774.000000,300000.000,30731.000000,550.000000,50.000000,1.100000,4.582867e+01,0.093650,0.001688,0.092906
2017/01/19 16:35:03,600.000000,1.000000,360943.000000,299997.000,60897.000000,600.000000,50.000000,1.200000,4.835031e+01,0.098693,0.001684,0.168716
2017/01/19 16:35:03,600.000000,1.000000,359980.000000,299999.000,59931.000000,600.000000,50.000000,1.200000,4.832397e+01,0.098639,0.001672,0.166484
2017/01/19 16:35:03,600.000000,1.000000,358888.000000,299998.000,58840.000000,600.000000,50.000000,1.200000,4.833542e+01,0.098663,0.001678,0.163951
2017/01/19 16:35:03,600.000000,1.000000,359111.000000,300000.000,59062.000000,600.000000,50.000000,1.200000,4.829468e+01,0.098582,0.001667,0.164467
2017/01/19 16:35:04,600.000000,1.000000,359508.000000,299999.000,59459.000000,600.000000,50.000000,1.200000,4.830458e+01,0.098601,0.001677,0.165390
2017/01/19 16:35:04,600.000000,1.000000,360773.000000,299990.000,60733.000000,600.000000,50.000000,1.200000,4.835532e+01,0.098705,0.001740,0.168341
2017/01/19 16:35:04,600.000000,1.000000,360112.000000,299997.000,60065.000000,600.000000,50.000000,1.200000,4.830521e+01,0.098603,0.001711,0.166795
2017/01/19 16:35:04,600.000000,1.000000,359317.000000,299997.000,59271.000000,600.000000,50.000000,1.200000,4.828366e+01,0.098560,0.001701,0.164955
2017/01/19 16:35:04,600.000000,1.000000,359876.000000,299995.000,59833.000000,600.000000,50.000000,1.200000,4.828584e+01,0.098565,0.001695,0.166260
2017/01/19 16:35:04,600.000000,1.000000,359772.000000,299998.000,59728.000000,600.000000,50.000000,1.200000,4.830525e+01,0.098603,0.001681,0.166016
2017/01/19 16:35:04,600.000000,1.000000,390761.000000,300000.000,90712.000000,650.000000,50.000000,1.300000,4.918923e+01,0.100370,0.001670,0.232142
2017/01/19 16:35:04,600.000000,1.000000,389560.000000,300000.000,89512.000000,650.000000,50.000000,1.300000,4.917572e+01,0.100343,0.001668,0.229777
2017/01/19 16:35:04,600.000000,1.000000,389667.000000,299996.000,89622.000000,650.000000,50.000000,1.300000,4.917392e+01,0.100340,0.001694,0.229996
2017/01/19 16:35:04,600.000000,1.000000,389228.000000,299999.000,89178.000000,650.000000,50.000000,1.300000,4.916875e+01,0.100329,0.001687,0.229115
2017/01/19 16:35:04,600.000000,1.000000,389654.000000,300000.000,89605.000000,650.000000,50.000000,1.300000,4.916185e+01,0.100315,0.001667,0.229960
2017/01/19 16:35:04,600.000000,1.000000,389475.000000,299998.000,89428.000000,650.000000,50.000000,1.300000,4.914563e+01,0.100283,0.001689,0.229612
2017/01/19 16:35:04,600.000000,1.000000,389751.000000,300000.000,89702.000000,650.000000,50.000000,1.300000,4.917480e+01,0.100341,0.001668,0.230152
2017/01/19 16:35:04,600.000000,1.000000,389717.000000,299999.000,89670.000000,650.000000,50.000000,1.300000,4.916858e+01,0.100329,0.001683,0.230090
2017/01/19 16:35:04,600.000000,1.000000,391215.000000,299999.000,91167.000000,650.000000,50.000000,1.300000,4.918322e+01,0.100358,0.001675,0.233036
2017/01/19 16:35:04,600.000000,1.000000,389766.000000,299999.000,89718.000000,650.000000,50.000000,1.300000,4.917859e+01,0.100349,0.001676,0.230184
2017/01/19 16:35:04,600.000000,1.000000,419429.000000,300000.000,119379.000000,700.000000,50.000000,1.400000,4.958775e+01,0.101167,0.001680,0.284623
2017/01/19 16:35:05,600.000000,1.000000,420645.000000,300000.000,120596.000000,700.000000,50.000000,1.400000,4.961226e+01,0.101216,0.001667,0.286693
2017/01/19 16:35:05,600.000000,1.000000,420116.000000,299999.000,120066.000000,700.000000,50.000000,1.400000,4.959307e+01,0.101178,0.001671,0.285792
2017/01/19 16:35:05,600.000000,1.000000,420485.000000,300000.000,120436.000000,700.000000,50.000000,1.400000,4.958852e+01,0.101169,0.001670,0.286422
2017/01/19 16:35:05,600.000000,1.000000,419284.000000,300000.000,119235.000000,700.000000,50.000000,1.400000,4.957525e+01,0.101142,0.001668,0.284378
2017/01/19 16:35:05,600.000000,1.000000,419802.000000,300000.000,119755.000000,700.000000,50.000000,1.400000,4.959001e+01,0.101172,0.001671,0.285265
2017/01/19 16:35:05,600.000000,1.000000,420181.000000,299998.000,120133.000000,700.000000,50.000000,1.400000,4.957657e+01,0.101145,0.001676,0.285908
2017/01/19 16:35:05,600.000000,1.000000,420739.000000,300000.000,120689.000000,700.000000,50.000000,1.400000,4.958763e+01,0.101167,0.001667,0.286850
2017/01/19 16:35:05,600.000000,1.000000,418987.000000,299995.000,118941.000000,700.000000,50.000000,1.400000,4.957499e+01,0.101143,0.001698,0.283878
2017/01/19 16:35:05,600.000000,1.000000,419265.000000,299999.000,119218.000000,700.000000,50.000000,1.400000,4.957464e+01,0.101141,0.001679,0.284350
2017/01/19 16:35:05,600.000000,1.000000,450334.000000,299999.000,150284.000000,750.000000,50.000000,1.500000,4.985430e+01,0.101700,0.001672,0.333717
2017/01/19 16:35:05,600.000000,1.000000,448602.000000,299999.000,148553.000000,750.000000,50.000000,1.500000,4.984593e+01,0.101683,0.001675,0.331147
2017/01/19 16:35:05,600.000000,1.000000,449736.000000,300000.000,149687.000000,750.000000,50.000000,1.500000,4.984180e+01,0.101675,0.001667,0.332833
2017/01/19 16:35:05,600.000000,1.000000,449643.000000,300000.000,149593.000000,750.000000,50.000000,1.500000,4.984655e+01,0.101684,0.001667,0.332693
2017/01/19 16:35:05,600.000000,1.000000,451581.000000,299996.000,151536.000000,750.000000,50.000000,1.500000,4.986359e+01,0.101720,0.001698,0.335568
2017/01/19 16:35:05,600.000000,1.000000,450413.000000,300000.000,150364.000000,750.000000,50.000000,1.500000,4.984489e+01,0.101681,0.001670,0.333836
2017/01/19 16:35:05,600.000000,1.000000,449812.000000,299999.000,149763.000000,750.000000,50.000000,1.500000,4.984828e+01,0.101688,0.001677,0.332946
2017/01/19 16:35:06,600.000000,1.000000,449880.000000,299996.000,149834.000000,750.000000,50.000000,1.500000,4.985566e+01,0.101704,0.001691,0.333053
2017/01/19 16:35:06,600.000000,1.000000,450162.000000,300000.000,150113.000000,750.000000,50.000000,1.500000,4.984664e+01,0.101685,0.001669,0.333464
2017/01/19 16:35:06,600.000000,1.000000,450441.000000,300000.000,150391.000000,750.000000,50.000000,1.500000,4.985222e+01,0.101696,0.001668,0.333875
