now,time,ticks,Tx,Rx,lost,lambda,K,rho,E[N],E[T],P_IDLE,P_LOSS
2017/01/19 16:34:29,600.000000,1.000000,119938.000000,119938.000,0.000000,200.000000,-1.000000,0.400000,1.335746e-01,0.002668,0.896735,0.000000
2017/01/19 16:34:29,600.000000,1.000000,120060.000000,120060.000,0.000000,200.000000,-1.000000,0.400000,1.319533e-01,0.002659,0.897586,0.000000
2017/01/19 16:34:29,600.000000,1.000000,119598.000000,119598.000,0.000000,200.000000,-1.000000,0.400000,1.331690e-01,0.002668,0.897003,0.000000
2017/01/19 16:34:29,600.000000,1.000000,120522.000000,120522.000,0.000000,200.000000,-1.000000,0.400000,1.368830e-01,0.002681,0.894890,0.000000
2017/01/19 16:34:29,600.000000,1.000000,120360.000000,120359.000,0.000000,200.000000,-1.000000,0.400000,1.358857e-01,0.002677,0.895292,0.000000
2017/01/19 16:34:29,600.000000,1.000000,150304.000000,150304.000,0.000000,250.000000,-1.000000,0.500000,2.533100e-01,0.003011,0.824783,0.000000
2017/01/19 16:34:29,600.000000,1.000000,149932.000000,149931.000,0.000000,250.000000,-1.000000,0.500000,2.500945e-01,0.003001,0.826392,0.000000
2017/01/19 16:34:29,600.000000,1.000000,150310.000000,150310.000,0.000000,250.000000,-1.000000,0.500000,2.529511e-01,0.003010,0.824581,0.000000
2017/01/19 16:34:29,600.000000,1.000000,150536.000000,150536.000,0.000000,250.000000,-1.000000,0.500000,2.534032e-01,0.003010,0.823764,0.000000
2017/01/19 16:34:29,600.000000,1.000000,149721.000000,149721.000,0.000000,250.000000,-1.000000,0.500000,2.464470e-01,0.002988,0.827428,0.000000
2017/01/19 16:34:29,600.000000,1.000000,149712.000000,149710.000,0.000000,250.000000,-1.000000,0.500000,2.490471e-01,0.002998,0.826780,0.000000
2017/01/19 16:34:29,600.000000,1.000000,149635.000000,149635.000,0.000000,250.000000,-1.000000,0.500000,2.483000e-01,0.002996,0.827125,0.000000
2017/01/19 16:34:29,600.000000,1.000000,149434.000000,149434.000,0.000000,250.000000,-1.000000,0.500000,2.457450e-01,0.002987,0.828173,0.000000
2017/01/19 16:34:29,600.000000,1.000000,150070.000000,150070.000,0.000000,250.000000,-1.000000,0.500000,2.536637e-01,0.003014,0.824304,0.000000
2017/01/19 16:34:29,600.000000,1.000000,149682.000000,149682.000,0.000000,250.000000,-1.000000,0.500000,2.505978e-01,0.003005,0.826473,0.000000
2017/01/19 16:34:29,600.000000,1.000000,180211.000000,180211.000,0.000000,300.000000,-1.000000,0.600000,4.445200e-01,0.003480,0.730025,0.000000
2017/01/19 16:34:30,600.000000,1.000000,179736.000000,179733.000,0.000000,300.000000,-1.000000,0.600000,4.460684e-01,0.003489,0.730911,0.000000
2017/01/19 16:34:30,600.000000,1.000000,179896.000000,179895.000,0.000000,300.000000,-1.000000,0.600000,4.514386e-01,0.003506,0.729978,0.000000
2017/01/19 16:34:30,600.000000,1.000000,179570.000000,179570.000,0.000000,300.000000,-1.000000,0.600000,4.471801e-01,0.003494,0.732499,0.000000
2017/01/19 16:34:30,600.000000,1.000000,180133.000000,180133.000,0.000000,300.000000,-1.000000,0.600000,4.530511e-01,0.003509,0.729836,0.000000
2017/01/19 16:34:30,600.000000,1.000000,179839.000000,179839.000,0.000000,300.000000,-1.000000,0.600000,4.489486e-01,0.003498,0.730854,0.000000
2017/01/19 16:34:30,600.000000,1.000000,180734.000000,180734.000,0.000000,300.000000,-1.000000,0.600000,4.561024e-01,0.003514,0.727137,0.000000
2017/01/19 16:34:30,600.000000,1.000000,179875.000000,179875.000,0.000000,300.000000,-1.000000,0.600000,4.486705e-01,0.003497,0.730351,0.000000
2017/01/19 16:34:30,600.000000,1.000000,180430.000000,180430.000,0.000000,300.000000,-1.000000,0.600000,4.509914e-01,0.003500,0.729179,0.000000
2017/01/19 16:34:30,600.000000,1.000000,180231.000000,180231.000,0.000000,300.000000,-1.000000,0.600000,4.535243e-01,0.003510,0.728707,0.000000
2017/01/19 16:34:30,600.000000,1.000000,209632.000000,209631.000,0.000000,350.000000,-1.000000,0.700000,8.099915e-01,0.004318,0.607439,0.000000
2017/01/19 16:34:30,600.000000,1.000000,210095.000000,210095.000,0.000000,350.000000,-1.000000,0.700000,8.126952e-01,0.004321,0.606352,0.000000
2017/01/19 16:34:30,600.000000,1.000000,209985.000000,209985.000,0.000000,350.000000,-1.000000,0.700000,8.094036e-01,0.004313,0.607768,0.000000
2017/01/19 16:34:30,600.000000,1.000000,209904.000000,209904.000,0.000000,350.000000,-1.000000,0.700000,8.174870e-01,0.004337,0.604417,0.000000
2017/01/19 16:34:30,600.000000,1.000000,210033.000000,210033.000,0.000000,350.000000,-1.000000,0.700000,8.177645e-01,0.004336,0.604732,0.000000
2017/01/19 16:34:30,600.000000,1.000000,209494.000000,209491.000,0.000000,350.000000,-1.000000,0.700000,8.084483e-01,0.004315,0.607743,0.000000
2017/01/19 16:34:30,600.000000,1.000000,209757.000000,209754.000,0.000000,350.000000,-1.000000,0.700000,8.008828e-01,0.004291,0.608563,0.000000
2017/01/19 16:34:30,600.000000,1.000000,209268.000000,209268.000,0.000000,350.000000,-1.000000,0.700000,8.066384e-01,0.004313,0.609800,0.000000
2017/01/19 16:34:30,600.000000,1.000000,209196.000000,209196.000,0.000000,350.000000,-1.000000,0.700000,7.922203e-01,0.004272,0.610943,0.000000
2017/01/19 16:34:30,600.000000,1.000000,209818.000000,209818.000,0.000000,350.000000,-1.000000,0.700000,8.104829e-01,0.004318,0.606279,0.000000
2017/01/19 16:34:30,600.000000,1.000000,239969.000000,239965.000,0.000000,400.000000,-1.000000,0.800000,1.568876e+00,0.005923,0.447093,0.000000
2017/01/19 16:34:30,600.000000,1.000000,240354.000000,240354.000,0.000000,400.000000,-1.000000,0.800000,1.615901e+00,0.006034,0.444897,0.000000
2017/01/19 16:34:30,600.000000,1.000000,240218.000000,240218.000,0.000000,400.000000,-1.000000,0.800000,1.610540e+00,0.006023,0.444466,0.000000
2017/01/19 16:34:30,600.000000,1.000000,239802.000000,239802.000,0.000000,400.000000,-1.000000,0.800000,1.579592e+00,0.005952,0.448404,0.000000
2017/01/19 16:34:30,600.000000,1.000000,240076.000000,240075.000,0.000000,400.000000,-1.000000,0.800000,1.605396e+00,0.006012,0.445817,0.000000
2017/01/19 16:34:30,600.000000,1.000000,240121.000000,240121.000,0.000000,400.000000,-1.000000,0.800000,1.589157e+00,0.005971,0.447143,0.000000
2017/01/19 16:34:30,600.000000,1.000000,240524.000000,240512.000,0.000000,400.000000,-1.000000,0.800000,1.614182e+00,0.006026,0.443373,0.000000
2017/01/19 16:34:31,600.000000,1.000000,240693.000000,240691.000,0.000000,400.000000,-1.000000,0.800000,1.656265e+00,0.006129,0.442139,0.000000
2017/01/19 16:34:31,600.000000,1.000000,239411.000000,239411.000,0.000000,400.000000,-1.000000,0.800000,1.586497e+00,0.005976,0.448699,0.000000
2017/01/19 16:34:31,600.000000,1.000000,240464.000000,240459.000,0.000000,400.000000,-1.000000,0.800000,1.619494e+00,0.006041,0.443793,0.000000
2017/01/19 16:34:31,600.000000,1.000000,269900.000000,269900.000,0.000000,450.000000,-1.000000,0.900000,3.987555e+00,0.010865,0.249059,0.000000
2017/01/19 16:34:31,600.000000,1.000000,271399.000000,271392.000,0.000000,450.000000,-1.000000,0.900000,4.245650e+00,0.011386,0.237994,0.000000
2017/01/19 16:34:31,600.000000,1.000000,269366.000000,269363.000,0.000000,450.000000,-1.000000,0.900000,3.887825e+00,0.010660,0.252329,0.000000
2017/01/19 16:34:31,600.000000,1.000000,270250.000000,270249.000,0.000000,450.000000,-1.000000,0.900000,4.014658e+00,0.010913,0.246755,0.000000
2017/01/19 16:34:31,600.000000,1.000000,270266.000000,270265.000,0.000000,450.000000,-1.000000,0.900000,4.063675e+00,0.011022,0.245229,0.000000
2017/01/19 16:34:31,600.000000,1.000000,269944.000000,269940.000,0.000000,450.000000,-1.000000,0.900000,4.077864e+00,0.011064,0.249228,0.000000
2017/01/19 16:34:31,600.000000,1.000000,270266.000000,270265.000,0.000000,450.000000,-1.000000,0.900000,4.200821e+00,0.011326,0.246655,0.000000
2017/01/19 16:34:31,600.000000,1.000000,270664.000000,270655.000,0.000000,450.000000,-1.000000,0.900000,4.130896e+00,0.011157,0.242872,0.000000
2017/01/19 16:34:31,600.000000,1.000000,269496.000000,269487.000,0.000000,450.000000,-1.000000,0.900000,3.916195e+00,0.010718,0.251701,0.000000
2017/01/19 16:34:31,600.000000,1.000000,270542.000000,270537.000,0.000000,450.000000,-1.000000,0.900000,4.158637e+00,0.011223,0.243806,0.000000
