now,ticks,ratio,Tx,Rx,lost,lambda,K,rho,E[N],E[T],P_IDLE,P_LOSS
2017/01/18 22:33:40,600.000000,1.000000,150146.000000,150146.000,0.000000,250.000000,-1.000000,0.500000,2.141296e-01,0.003000,0.850897,0.000000
2017/01/18 22:33:40,600.000000,1.000000,150008.000000,150008.000,0.000000,250.000000,-1.000000,0.500000,2.146719e-01,0.003007,0.851073,0.000000
2017/01/18 22:33:40,600.000000,1.000000,149675.000000,149675.000,0.000000,250.000000,-1.000000,0.500000,2.106408e-01,0.002991,0.851997,0.000000
2017/01/18 22:33:40,600.000000,1.000000,150030.000000,150030.000,0.000000,250.000000,-1.000000,0.500000,2.145320e-01,0.003010,0.850963,0.000000
2017/01/18 22:33:40,600.000000,1.000000,149606.000000,149606.000,0.000000,250.000000,-1.000000,0.500000,2.094719e-01,0.002986,0.852604,0.000000
2017/01/18 22:33:40,600.000000,1.000000,149808.000000,149808.000,0.000000,250.000000,-1.000000,0.500000,2.095497e-01,0.002986,0.852712,0.000000
2017/01/18 22:33:40,600.000000,1.000000,150065.000000,150065.000,0.000000,250.000000,-1.000000,0.500000,2.166164e-01,0.003014,0.850127,0.000000
2017/01/18 22:33:40,600.000000,1.000000,150740.000000,150740.000,0.000000,250.000000,-1.000000,0.500000,2.162341e-01,0.003006,0.849213,0.000000
2017/01/18 22:33:40,600.000000,1.000000,179726.000000,179726.000,0.000000,300.000000,-1.000000,0.600000,3.849349e-01,0.003495,0.767318,0.000000
2017/01/18 22:33:40,600.000000,1.000000,180100.000000,180100.000,0.000000,300.000000,-1.000000,0.600000,3.863459e-01,0.003501,0.767410,0.000000
2017/01/18 22:33:40,600.000000,1.000000,180380.000000,180378.000,0.000000,300.000000,-1.000000,0.600000,3.908219e-01,0.003510,0.765201,0.000000
2017/01/18 22:33:41,600.000000,1.000000,180302.000000,180302.000,0.000000,300.000000,-1.000000,0.600000,3.895089e-01,0.003503,0.766093,0.000000
2017/01/18 22:33:41,600.000000,1.000000,180190.000000,180190.000,0.000000,300.000000,-1.000000,0.600000,3.849899e-01,0.003487,0.766135,0.000000
2017/01/18 22:33:41,600.000000,1.000000,179491.000000,179490.000,0.000000,300.000000,-1.000000,0.600000,3.854773e-01,0.003495,0.768319,0.000000
2017/01/18 22:33:41,600.000000,1.000000,180339.000000,180338.000,0.000000,300.000000,-1.000000,0.600000,3.895171e-01,0.003503,0.765391,0.000000
2017/01/18 22:33:41,600.000000,1.000000,179921.000000,179921.000,0.000000,300.000000,-1.000000,0.600000,3.883961e-01,0.003502,0.766757,0.000000
2017/01/18 22:33:41,600.000000,1.000000,179945.000000,179944.000,0.000000,300.000000,-1.000000,0.600000,3.897318e-01,0.003506,0.765898,0.000000
2017/01/18 22:33:41,600.000000,1.000000,180107.000000,180106.000,0.000000,300.000000,-1.000000,0.600000,3.898390e-01,0.003505,0.767141,0.000000
2017/01/18 22:33:41,600.000000,1.000000,210572.000000,210572.000,0.000000,350.000000,-1.000000,0.700000,7.447402e-01,0.004402,0.647234,0.000000
2017/01/18 22:33:41,600.000000,1.000000,209503.000000,209501.000,0.000000,350.000000,-1.000000,0.700000,7.055525e-01,0.004293,0.655050,0.000000
2017/01/18 22:33:41,600.000000,1.000000,209941.000000,209941.000,0.000000,350.000000,-1.000000,0.700000,7.249274e-01,0.004350,0.650276,0.000000
2017/01/18 22:33:41,600.000000,1.000000,210092.000000,210091.000,0.000000,350.000000,-1.000000,0.700000,7.243552e-01,0.004346,0.650540,0.000000
2017/01/18 22:33:41,600.000000,1.000000,209963.000000,209963.000,0.000000,350.000000,-1.000000,0.700000,7.167588e-01,0.004326,0.651417,0.000000
2017/01/18 22:33:41,600.000000,1.000000,209722.000000,209722.000,0.000000,350.000000,-1.000000,0.700000,7.136399e-01,0.004316,0.651336,0.000000
2017/01/18 22:33:41,600.000000,1.000000,209830.000000,209829.000,0.000000,350.000000,-1.000000,0.700000,7.134884e-01,0.004313,0.651844,0.000000
2017/01/18 22:33:41,600.000000,1.000000,210325.000000,210325.000,0.000000,350.000000,-1.000000,0.700000,7.301511e-01,0.004359,0.648772,0.000000
2017/01/18 22:33:41,600.000000,1.000000,209432.000000,209432.000,0.000000,350.000000,-1.000000,0.700000,7.227554e-01,0.004348,0.653351,0.000000
2017/01/18 22:33:41,600.000000,1.000000,209941.000000,209941.000,0.000000,350.000000,-1.000000,0.700000,7.015897e-01,0.004279,0.653585,0.000000
2017/01/18 22:33:41,600.000000,1.000000,239733.000000,239733.000,0.000000,400.000000,-1.000000,0.800000,1.470672e+00,0.006032,0.493980,0.000000
2017/01/18 22:33:41,600.000000,1.000000,240738.000000,240736.000,0.000000,400.000000,-1.000000,0.800000,1.488959e+00,0.006066,0.487694,0.000000
2017/01/18 22:33:41,600.000000,1.000000,239758.000000,239756.000,0.000000,400.000000,-1.000000,0.800000,1.469418e+00,0.006028,0.496428,0.000000
2017/01/18 22:33:41,600.000000,1.000000,239960.000000,239948.000,0.000000,400.000000,-1.000000,0.800000,1.421856e+00,0.005909,0.495187,0.000000
2017/01/18 22:33:41,600.000000,1.000000,239365.000000,239365.000,0.000000,400.000000,-1.000000,0.800000,1.470819e+00,0.006038,0.496235,0.000000
2017/01/18 22:33:41,600.000000,1.000000,240693.000000,240692.000,0.000000,400.000000,-1.000000,0.800000,1.476059e+00,0.006031,0.489669,0.000000
2017/01/18 22:33:42,600.000000,1.000000,240151.000000,240149.000,0.000000,400.000000,-1.000000,0.800000,1.419414e+00,0.005899,0.492957,0.000000
2017/01/18 22:33:42,600.000000,1.000000,239188.000000,239188.000,0.000000,400.000000,-1.000000,0.800000,1.437575e+00,0.005957,0.498719,0.000000
2017/01/18 22:33:42,600.000000,1.000000,240361.000000,240361.000,0.000000,400.000000,-1.000000,0.800000,1.492976e+00,0.006082,0.489644,0.000000
2017/01/18 22:33:42,600.000000,1.000000,239646.000000,239642.000,0.000000,400.000000,-1.000000,0.800000,1.430051e+00,0.005930,0.495725,0.000000
2017/01/18 22:33:42,600.000000,1.000000,269778.000000,269777.000,0.000000,450.000000,-1.000000,0.900000,3.900874e+00,0.011115,0.282651,0.000000
2017/01/18 22:33:42,600.000000,1.000000,269678.000000,269678.000,0.000000,450.000000,-1.000000,0.900000,3.792808e+00,0.010875,0.285810,0.000000
2017/01/18 22:33:42,600.000000,1.000000,270445.000000,270439.000,0.000000,450.000000,-1.000000,0.900000,3.887573e+00,0.011062,0.279611,0.000000
2017/01/18 22:33:42,600.000000,1.000000,270134.000000,270117.000,0.000000,450.000000,-1.000000,0.900000,3.811775e+00,0.010902,0.282555,0.000000
2017/01/18 22:33:42,600.000000,1.000000,269870.000000,269866.000,0.000000,450.000000,-1.000000,0.900000,4.052611e+00,0.011447,0.282040,0.000000
2017/01/18 22:33:42,600.000000,1.000000,270340.000000,270339.000,0.000000,450.000000,-1.000000,0.900000,3.971171e+00,0.011252,0.280163,0.000000
2017/01/18 22:33:42,600.000000,1.000000,269938.000000,269936.000,0.000000,450.000000,-1.000000,0.900000,3.755416e+00,0.010784,0.284690,0.000000
2017/01/18 22:33:42,600.000000,1.000000,270690.000000,270680.000,0.000000,450.000000,-1.000000,0.900000,3.938253e+00,0.011167,0.276615,0.000000
2017/01/18 22:33:42,600.000000,1.000000,270673.000000,270671.000,0.000000,450.000000,-1.000000,0.900000,3.886870e+00,0.011058,0.276955,0.000000
2017/01/18 22:33:42,600.000000,1.000000,269597.000000,269596.000,0.000000,450.000000,-1.000000,0.900000,3.720388e+00,0.010717,0.286725,0.000000
