now,ticks,ratio,Tx,Rx,lost,lambda,K,rho,E[N],E[T],P_IDLE,P_LOSS
2017-01-16 22:47,600,0.000001,360073,299994,60036,600,50,1.2,4.83E+01,0.098633,0.000053,0.166733
2017-01-16 22:47,600,0.000001,360699,299997,60652,600,50,1.2,4.84E+01,0.098826,0.000025,0.168151
2017-01-16 22:47,600,0.000001,359520,299999,59472,600,50,1.2,4.83E+01,0.098539,0.000008,0.165421
2017-01-16 22:47,600,0.000001,390099,299999,90049,650,50,1.3,4.92E+01,0.10033,0.000001,0.230836
2017-01-16 22:47,600,0.000001,390480,299998,90435,650,50,1.3,4.92E+01,0.100318,0.000015,0.2316
2017-01-16 22:47,600,0.000001,388814,299996,88771,650,50,1.3,4.91E+01,0.10028,0.000046,0.228312
2017-01-16 22:48,600,0.000001,389868,299999,89818,650,50,1.3,4.92E+01,0.100336,0.000014,0.230381
2017-01-16 22:48,600,0.000001,389732,299999,89683,650,50,1.3,4.92E+01,0.100317,0.000002,0.230115
2017-01-16 22:48,600,0.000001,390035,299999,89991,650,50,1.3,4.92E+01,0.100346,0.000006,0.230725
2017-01-16 22:48,600,0.000001,390612,299999,90565,650,50,1.3,4.92E+01,0.100379,0.000013,0.231854
2017-01-16 22:48,600,0.000001,388915,299999,88865,650,50,1.3,4.92E+01,0.100304,0.000001,0.228495
2017-01-16 22:48,600,0.000001,390161,299999,90112,650,50,1.3,4.92E+01,0.100309,0.000013,0.230961
2017-01-16 22:48,600,0.000001,389900,299999,89851,650,50,1.3,4.92E+01,0.100321,0.000007,0.230446
2017-01-16 22:48,600,0.000001,419369,299999,119320,700,50,1.4,4.96E+01,0.101186,0.000003,0.284523
2017-01-16 22:48,600,0.000001,419848,299999,119798,700,50,1.4,4.96E+01,0.10116,0.000001,0.285337
2017-01-16 22:48,600,0.000001,420525,299999,120475,700,50,1.4,4.96E+01,0.101196,0.000014,0.286487
2017-01-16 22:48,600,0.000001,420307,299999,120257,700,50,1.4,4.96E+01,0.101202,0.000002,0.286117
2017-01-16 22:49,600,0.000001,420192,299996,120145,700,50,1.4,4.96E+01,0.101201,0.000024,0.285929
2017-01-16 22:49,600,0.000001,419189,299999,119140,700,50,1.4,4.96E+01,0.101153,0.000002,0.284215
2017-01-16 22:49,600,0.000001,420661,299999,120611,700,50,1.4,4.96E+01,0.101192,0.000013,0.286718
2017-01-16 22:49,600,0.000001,420336,299999,120287,700,50,1.4,4.96E+01,0.101195,0.000001,0.286169
2017-01-16 22:49,600,0.000001,420755,299995,120709,700,50,1.4,4.96E+01,0.101206,0.000036,0.286887
2017-01-16 22:49,600,0.000001,420010,299999,119961,700,50,1.4,4.96E+01,0.101173,0.000007,0.285615
2017-01-16 22:49,600,0.000001,449985,299999,149935,750,50,1.5,4.99E+01,0.101693,0.000001,0.3332
2017-01-16 22:49,600,0.000001,449838,299999,149788,750,50,1.5,4.98E+01,0.101676,0.00001,0.332982
2017-01-16 22:49,600,0.000001,450538,299999,150488,750,50,1.5,4.98E+01,0.10169,0.000005,0.334018
2017-01-16 22:49,600,0.000001,450405,299999,150356,750,50,1.5,4.99E+01,0.101692,0.000002,0.333824
2017-01-16 22:49,600,0.000001,450759,299996,150714,750,50,1.5,4.99E+01,0.101721,0.000018,0.334356
2017-01-16 22:49,600,0.000001,449384,299999,149337,750,50,1.5,4.98E+01,0.101677,0,0.332315
2017-01-16 22:50,600,0.000001,449741,299999,149691,750,50,1.5,4.98E+01,0.101679,0.000008,0.332838
2017-01-16 22:50,600,0.000001,449948,299998,149899,750,50,1.5,4.99E+01,0.101695,0.000022,0.333147
2017-01-16 22:50,600,0.000001,450349,299999,150299,750,50,1.5,4.99E+01,0.101699,0.000003,0.333739
2017-01-16 22:50,600,0.000001,449665,299999,149615,750,50,1.5,4.98E+01,0.101685,0,0.332725
27,,,,,,,,,,,,
